Amelanchier lamarckii
Amelanchier nantucketensis
Amelanchier X neglecta
Amelanchier X quinti-martii
Amelanchier sanguinea
Amelanchier spicata
Amelanchier utahensis
Amelichloa brachychaeta
Amelichloa caudata
Amelichloa clandestina
Amianthium muscitoxicum
Ammannia auriculata
Ammannia baccifera
Ammannia coccinea
Ammannia latifolia
Ammannia robusta
Ammi majus
Ammi visnaga
Ammophila arenaria
Ammophila breviligulata
Ammoselinum butleri
Ammoselinum popei
Amoreuxia gonzalezii
Amoreuxia palmatifida
Amoreuxia wrightii
Amorpha californica
Amorpha canescens
Amorpha confusa
Amorpha fruticosa
Amorpha georgiana
Amorpha glabra
Amorpha herbacea
Amorpha laevigata
Amorpha nana
Amorpha nitens
Amorpha X notha
Amorpha ouachitensis
Amorpha paniculata
Amorpha roemeriana
Amorpha schwerinii
Ampelaster carolinianus
Ampelodesmos mauritanicus
Ampelopsis aconitifolia
Ampelopsis arborea
Ampelopsis cordata
Ampelopsis glandulosa
Ampelopsis humulifolia
Amphiachyris amoena
Amphiachyris dracunculoides
Amphibromus neesii
Amphibromus nervosus
Amphibromus scabrivalvis
Amphicarpaea bracteata
Amphicarpum amphicarpon
Amphicarpum muehlenbergianum
Amphilophium paniculatum
Amphipappus fremontii
Amphitecna latifolia
Amsinckia carinata
Amsinckia douglasiana
Amsinckia eastwoodiae
Amsinckia grandiflora
Amsinckia intermedia
Amsinckia lunaris
Amsinckia lycopsoides
Amsinckia menziesii
Amsinckia spectabilis
Amsinckia tessellata
Amsinckia vernicosa
Amsonia ciliata
Amsonia eastwoodiana
Amsonia fugatei
Amsonia grandiflora
Amsonia hubrichtii
Amsonia jonesii
Amsonia kearneyana
Amsonia longiflora
Amsonia ludoviciana
Amsonia palmeri
Amsonia peeblesii
Amsonia repens
Amsonia rigida
Amsonia tabernaemontana
Amsonia tharpii
Amsonia tomentosa
Amyris balsamifera
Amyris diatrypa
Amyris elemifera
Amyris madrensis
Amyris texana
Anacardium occidentale
Anacyclus clavatus
Anadenanthera peregrina
Ananas comosus
Anaphalis margaritacea
Anarrhinum bellidifolium
Anathallis obovata
Anchusa arvensis
Anchusa azurea
Anchusa capensis
Anchusa officinalis
Ancistrocactus brevihamatus
Ancistrocactus scheeri
Ancistrocarphus filagineus
Ancistrocarphus keilii
Andira inermis
Andrographis echioides
Andromeda polifolia
Andropogon arctatus
Andropogon bicornis
Andropogon brachystachyus
Andropogon capillipes
Andropogon floridanus
Andropogon gerardi
Andropogon glaucopsis
Andropogon glomeratus
Andropogon gracilis
Andropogon gyrans
Andropogon hallii
Andropogon hirsutior
Andropogon leucostachyus
Andropogon longiberbis
Andropogon mohrii
Andropogon ternarius
Andropogon tracyi
Andropogon virginicus
Androsace chamaejasme
Androsace elongata
Androsace filiformis
Androsace maxima
Androsace occidentalis
Androsace septentrionalis
Androstephium breviflorum
Androstephium caeruleum
Anechites nerium
Anelsonia eurycarpa
Anemia adiantifolia
Anemia hirsuta
Anemia hirta
Anemia mexicana
Anemia portoricensis
Anemia wrightii
Anemone berlandieri
Anemone blanda
Anemone canadensis
Anemone caroliniana
Anemone coronaria
Anemone cylindrica
Anemone deltoidea
Anemone drummondii
Anemone edwardsiana
Anemone halleri
Anemone hupehensis
Anemone lancifolia
Anemone lithophila
Anemone lyallii
Anemone multiceps
Anemone multifida
Anemone narcissiflora
Anemone nemorosa
Anemone oregana
Anemone parviflora
Anemone piperi
Anemone quinquefolia
Anemone ranunculoides
Anemone richardsonii
Anemone tuberosa
Anemone virginiana
Anemopsis californica
Anethum graveolens
Anetium citrifolium
Angadenia berteroi
Angelica ampla
Angelica archangelica
Angelica arguta
Angelica atropurpurea
Angelica breweri
Angelica californica
Angelica callii
Angelica canbyi
Angelica dawsonii
Angelica dentata
Angelica genuflexa
Angelica grayi
Angelica hendersonii
Angelica kingii
Angelica laurentiana
Angelica lineariloba
Angelica lucida
Angelica pinnata
Angelica roseana
Angelica scabrida
Angelica sylvestris
Angelica tomentosa
Angelica triquinata
Angelica venenosa
Angelica wheeleri
Angelonia angustifolia
Angelonia salicariifolia
Angiopteris evecta
Angophora costata
Aniba bracteata
Anisacanthus linearis
Anisacanthus puberulus
Anisacanthus quadrifidus
Anisacanthus thurberi
Aniseia martinicensis
Anisocarpus madioides
Anisocarpus scabridus
Anisocoma acaulis
Anisodontea capensis
Annona cherimola
Annona glabra
Annona montana
Annona muricata
Annona reticulata
Annona squamosa
Anoda abutiloides
Anoda crenatiflora
Anoda cristata
Anoda lanceolata
Anoda pentaschista
Anoda reticulata
Anoda thurberi
Anoectochilus sandvicensis
Anopteris hexagona
Anredera cordifolia
Anredera vesicaria
Antennaria alpina
Antennaria anaphaloides
Antennaria arcuata
Antennaria argentea
Antennaria aromatica
Antennaria corymbosa
Antennaria densifolia
Antennaria dimorpha
Antennaria dioica
Antennaria X erigeroides
Antennaria flagellaris
Antennaria X foliacea
Antennaria friesiana
Antennaria geyeri
Antennaria howellii
Antennaria lanata
Antennaria luzuloides
Antennaria X macounii
Antennaria marginata
Antennaria media
Antennaria microphylla
Antennaria monocephala
Antennaria neglecta
Antennaria X oblancifolia
Antennaria parlinii
Antennaria parvifolia
Antennaria plantaginifolia
Antennaria pulchella
Antennaria pulcherrima
Antennaria racemosa
Antennaria rosea
Antennaria rosulata
Antennaria X rousseaui
Antennaria soliceps
Antennaria solitaria
Antennaria stenophylla
Antennaria suffrutescens
Antennaria umbrinella
Antennaria virginica
Anthemis arvensis
Anthemis cotula
Anthemis secundiramea
Anthenantia rufa
Anthenantia villosa
Anthephora hermaphrodita
Anthoxanthum alpinum
Anthoxanthum arcticum
Anthoxanthum hirtum
Anthoxanthum monticola
Anthoxanthum nitens
Anthoxanthum occidentale
Anthoxanthum odoratum
Anthoxanthum ovatum
Anthriscus caucalis
Anthriscus cerefolium
Anthriscus sylvestris
Anthurium cordatum
Anthurium crenatum
Anthurium dominicense
Anthurium pentaphyllum
Anthurium scandens
Anthurium X selloum
Anthurium urbani
Anthyllis vulneraria
Antiaris toxicaria
Anticlea elegans
Anticlea mogollonensis
Anticlea occidentalis
Anticlea vaginata
Anticlea virescens
Antidaphne wrightii
Antidesma X kapuae
Antidesma platyphyllum
Antidesma pulvinatum
Antigonon guatemalense
Antigonon leptopus
Antiphytum floribundum
Antiphytum heliotropioides
Antirhea acutata
Antirhea coriacea
Antirhea lucida
